scenario,stage,participant,period,target_mwh
Reverse revision,IDA2,PV_C,46,0.0
Reverse revision,IDA2,PV_C,47,0.0
Reverse revision,IDA2,PV_C,48,0.0
Reverse revision,IDA2,PV_A,1,0.0
Reverse revision,IDA2,PV_A,2,0.0
Reverse revision,IDA2,PV_A,3,0.0
Reverse revision,IDA2,PV_A,4,0.0
Reverse revision,IDA2,PV_A,5,0.0
Reverse revision,IDA2,PV_A,6,0.0
Reverse revision,IDA2,PV_A,7,0.0
Reverse revision,IDA2,PV_A,8,0.0
Reverse revision,IDA2,PV_A,9,0.0
Reverse revision,IDA2,PV_A,10,0.0
Reverse revision,IDA2,PV_A,11,0.0
Reverse revision,IDA2,PV_A,12,0.0
Reverse revision,IDA2,PV_A,13,5.99e-05
Reverse revision,IDA2,PV_A,14,5.99e-05
Reverse revision,IDA2,PV_A,15,5.222112074999999
Reverse revision,IDA2,PV_A,16,5.222112074999999
Reverse revision,IDA2,PV_A,17,23.606771975
Reverse revision,IDA2,PV_A,18,23.606771975
Reverse revision,IDA2,PV_A,19,43.125845999999996
Reverse revision,IDA2,PV_A,20,43.125845999999996
Reverse revision,IDA2,PV_A,21,53.8847227
Reverse revision,IDA2,PV_A,22,53.8847227
Reverse revision,IDA2,PV_A,23,58.85640659999999
Reverse revision,IDA2,PV_A,24,58.85640659999999
Reverse revision,IDA2,PV_A,25,59.040933425
Reverse revision,IDA2,PV_A,26,59.040933425
Reverse revision,IDA2,PV_A,27,56.574250925
Reverse revision,IDA2,PV_A,28,56.574250925
Reverse revision,IDA2,PV_A,29,47.66658770000001
Reverse revision,IDA2,PV_A,30,47.66658770000001
Reverse revision,IDA2,PV_A,31,28.839470749999997
Reverse revision,IDA2,PV_A,32,28.839470749999997
Reverse revision,IDA2,PV_A,33,8.10194735
Reverse revision,IDA2,PV_A,34,8.10194735
Reverse revision,IDA2,PV_A,35,0.0
Reverse revision,IDA2,PV_A,36,0.0
Reverse revision,IDA2,PV_A,37,0.0
Reverse revision,IDA2,PV_A,38,0.0
Reverse revision,IDA2,PV_A,39,0.0
Reverse revision,IDA2,PV_A,40,0.0
Reverse revision,IDA2,PV_A,41,0.0
Reverse revision,IDA2,PV_A,42,0.0
Reverse revision,IDA2,PV_A,43,0.0
Reverse revision,IDA2,PV_A,44,0.0
Reverse revision,IDA2,PV_A,45,0.0
Reverse revision,IDA2,PV_A,46,0.0
Reverse revision,IDA2,PV_A,47,0.0
Reverse revision,IDA2,PV_A,48,0.0
Reverse revision,IDA2,W_C,1,0.0
Reverse revision,IDA2,W_C,2,0.0
Reverse revision,IDA2,W_C,3,0.0
Reverse revision,IDA2,W_C,4,0.0
Reverse revision,IDA2,W_C,5,0.0
Reverse revision,IDA2,W_C,6,0.0
Reverse revision,IDA2,W_C,7,0.0
Reverse revision,IDA2,W_C,8,0.0
Reverse revision,IDA2,W_C,9,0.0
Reverse revision,IDA2,W_C,10,0.0
Reverse revision,IDA2,W_C,11,0.0
Reverse revision,IDA2,W_C,12,0.0
Reverse revision,IDA2,W_C,13,0.0
Reverse revision,IDA2,W_C,14,0.0
Reverse revision,IDA2,W_C,15,0.0
Reverse revision,IDA2,W_C,16,0.0
Reverse revision,IDA2,W_C,17,0.0
Reverse revision,IDA2,W_C,18,0.0
Reverse revision,IDA2,W_C,19,0.0
Reverse revision,IDA2,W_C,20,0.0
Reverse revision,IDA2,W_C,21,0.0
Reverse revision,IDA2,W_C,22,0.0
Reverse revision,IDA2,W_C,23,0.0
Reverse revision,IDA2,W_C,24,0.0
Reverse revision,IDA2,W_C,25,0.0
Reverse revision,IDA2,W_C,26,0.0
Reverse revision,IDA2,W_C,27,0.0
Reverse revision,IDA2,W_C,28,0.0
Reverse revision,IDA2,W_C,29,0.0
Reverse revision,IDA2,W_C,30,0.0
Reverse revision,IDA2,W_C,31,0.0
Reverse revision,IDA2,W_C,32,0.0
Reverse revision,IDA2,W_C,33,0.9433314875625001
Reverse revision,IDA2,W_C,34,0.9433314875625001
Reverse revision,IDA2,W_C,35,1.2730199480624997
Reverse revision,IDA2,W_C,36,1.2730199480624997
Reverse revision,IDA2,W_C,37,0.6391150603125001
Reverse revision,IDA2,W_C,38,0.6391150603125001
Reverse revision,IDA2,W_C,39,0.4269451033124999
Reverse revision,IDA2,W_C,40,0.4269451033124999
Reverse revision,IDA2,W_C,41,0.33258298118749996
Reverse revision,IDA2,W_C,42,0.33258298118749996
Reverse revision,IDA2,W_C,43,0.2987167761250001
Reverse revision,IDA2,W_C,44,0.2987167761250001
Reverse revision,IDA2,W_C,45,0.2599299555625001
Reverse revision,IDA2,W_C,46,0.2599299555625001
Reverse revision,IDA2,W_C,47,0.10217733681250007
Reverse revision,IDA2,W_C,48,0.10217733681250007
Reverse revision,IDA2,W_A,1,0.0
Reverse revision,IDA2,W_A,2,0.0
Reverse revision,IDA2,W_A,3,0.0
Reverse revision,IDA2,W_A,4,0.0
Reverse revision,IDA2,W_A,5,0.0
Reverse revision,IDA2,W_A,6,0.0
Reverse revision,IDA2,W_A,7,0.0
Reverse revision,IDA2,W_A,8,0.0
Reverse revision,IDA2,W_A,9,0.0
Reverse revision,IDA2,W_A,10,0.0
Reverse revision,IDA2,W_A,11,0.0
Reverse revision,IDA2,W_A,12,0.0
Reverse revision,IDA2,W_A,13,0.0
Reverse revision,IDA2,W_A,14,0.0
Reverse revision,IDA2,W_A,15,0.0
Reverse revision,IDA2,W_A,16,0.0
Reverse revision,IDA2,W_A,17,0.0
Reverse revision,IDA2,W_A,18,0.0
Reverse revision,IDA2,W_A,19,0.0
Reverse revision,IDA2,W_A,20,0.0
Reverse revision,IDA2,W_A,21,0.0
Reverse revision,IDA2,W_A,22,0.0
Reverse revision,IDA2,W_A,23,0.0
Reverse revision,IDA2,W_A,24,0.0
Reverse revision,IDA2,W_A,25,0.0
Reverse revision,IDA2,W_A,26,0.0
Reverse revision,IDA2,W_A,27,0.0
Reverse revision,IDA2,W_A,28,0.0
Reverse revision,IDA2,W_A,29,0.0
Reverse revision,IDA2,W_A,30,0.0
Reverse revision,IDA2,W_A,31,0.0
Reverse revision,IDA2,W_A,32,0.0
Reverse revision,IDA2,W_A,33,0.9433314875625001
Reverse revision,IDA2,W_A,34,0.9433314875625001
Reverse revision,IDA2,W_A,35,1.2730199480624997
Reverse revision,IDA2,W_A,36,1.2730199480624997
Reverse revision,IDA2,W_A,37,0.6391150603125001
Reverse revision,IDA2,W_A,38,0.6391150603125001
Reverse revision,IDA2,W_A,39,0.4269451033124999
Reverse revision,IDA2,W_A,40,0.4269451033124999
Reverse revision,IDA2,W_A,41,0.33258298118749996
Reverse revision,IDA2,W_A,42,0.33258298118749996
Reverse revision,IDA2,W_A,43,0.2987167761250001
Reverse revision,IDA2,W_A,44,0.2987167761250001
Reverse revision,IDA2,W_A,45,0.2599299555625001
Reverse revision,IDA2,W_A,46,0.2599299555625001
Reverse revision,IDA2,W_A,47,0.10217733681250007
Reverse revision,IDA2,W_A,48,0.10217733681250007
Reverse revision,IDA3,IND,1,-76.0423193393867
Reverse revision,IDA3,IND,2,-76.0423193393867
Reverse revision,IDA3,IND,3,-79.00728013034953
Reverse revision,IDA3,IND,4,-79.00728013034953
Reverse revision,IDA3,IND,5,-79.4288035782471
Reverse revision,IDA3,IND,6,-79.4288035782471
Reverse revision,IDA3,IND,7,-78.33339201998923
Reverse revision,IDA3,IND,8,-78.33339201998923
Reverse revision,IDA3,IND,9,-76.96384073023752
Reverse revision,IDA3,IND,10,-76.96384073023752
Reverse revision,IDA3,IND,11,-75.35948278394638
Reverse revision,IDA3,IND,12,-75.35948278394638
Reverse revision,IDA3,IND,13,-72.3099328323819
Reverse revision,IDA3,IND,14,-72.3099328323819
Reverse revision,IDA3,IND,15,-68.15440702073471
Reverse revision,IDA3,IND,16,-68.15440702073471
Reverse revision,IDA3,IND,17,-65.27343269327076
Reverse revision,IDA3,IND,18,-65.27343269327076
Reverse revision,IDA3,IND,19,-62.28073238185098
Reverse revision,IDA3,IND,20,-62.28073238185098
Reverse revision,IDA3,IND,21,-67.07553740539542
Reverse revision,IDA3,IND,22,-67.07553740539542
Reverse revision,IDA3,IND,23,-70.92557805758938
Reverse revision,IDA3,IND,24,-70.92557805758938
Reverse revision,IDA3,IND,25,-72.66704858061763
Reverse revision,IDA3,IND,26,-72.66704858061763
Reverse revision,IDA3,IND,27,-70.42286228608894
Reverse revision,IDA3,IND,28,-70.42286228608894
Reverse revision,IDA3,IND,29,-68.28716713432748
Reverse revision,IDA3,IND,30,-68.28716713432748
Reverse revision,IDA3,IND,31,-68.25608882573185
Reverse revision,IDA3,IND,32,-68.25608882573185
Reverse revision,IDA3,IND,33,-69.49133770506712
Reverse revision,IDA3,IND,34,-69.49133770506712
Reverse revision,IDA3,IND,35,-69.57405155465017
Reverse revision,IDA3,IND,36,-69.57405155465017
Reverse revision,IDA3,IND,37,-70.70862741839555
Reverse revision,IDA3,IND,38,-70.70862741839555
Reverse revision,IDA3,IND,39,-71.6975366833654
Reverse revision,IDA3,IND,40,-71.6975366833654
Reverse revision,IDA3,IND,41,-72.59055576623888
Reverse revision,IDA3,IND,42,-72.59055576623888
Reverse revision,IDA3,IND,43,-73.11782918679202
Reverse revision,IDA3,IND,44,-73.11782918679202
Reverse revision,IDA3,IND,45,-73.44737502949356
Reverse revision,IDA3,IND,46,-73.44737502949356
Reverse revision,IDA3,IND,47,-73.85223742612594
Reverse revision,IDA3,IND,48,-73.85223742612594
Reverse revision,IDA3,COM,1,-61.88081495810601
Reverse revision,IDA3,COM,2,-62.093017489028384
Reverse revision,IDA3,COM,3,-62.77770158214345
Reverse revision,IDA3,COM,4,-63.29463920553993
Reverse revision,IDA3,COM,5,-58.98465632726457
Reverse revision,IDA3,COM,6,-60.02597234811422
Reverse revision,IDA3,COM,7,-54.2976510851611
Reverse revision,IDA3,COM,8,-56.09077109115827
Reverse revision,IDA3,COM,9,-53.560001672516464
Reverse revision,IDA3,COM,10,-56.36328977807049
Reverse revision,IDA3,COM,11,-58.10142469374647
Reverse revision,IDA3,COM,12,-62.086799738086455
Reverse revision,IDA3,COM,13,-66.63436983798722
Reverse revision,IDA3,COM,14,-71.57106297494275
Reverse revision,IDA3,COM,15,-68.63001865810048
Reverse revision,IDA3,COM,16,-73.25977750609857
Reverse revision,IDA3,COM,17,-66.77608373773207
Reverse revision,IDA3,COM,18,-70.3581757769963
Reverse revision,IDA3,COM,19,-52.152705232361605
Reverse revision,IDA3,COM,20,-54.14200229224314
Reverse revision,IDA3,COM,21,-55.61298061659718
Reverse revision,IDA3,COM,22,-56.928067020478046
Reverse revision,IDA3,COM,23,-60.079610210099084
Reverse revision,IDA3,COM,24,-60.68966221769907
Reverse revision,IDA3,COM,25,-65.93471498392213
Reverse revision,IDA3,COM,26,-65.67590187409083
Reverse revision,IDA3,COM,27,-63.44953306079149
Reverse revision,IDA3,COM,28,-62.122352379122695
Reverse revision,IDA3,COM,29,-66.75293102500355
Reverse revision,IDA3,COM,30,-63.88819057879343
Reverse revision,IDA3,COM,31,-79.9489740120932
Reverse revision,IDA3,COM,32,-74.3511436860888
Reverse revision,IDA3,COM,33,-90.34360754934143
Reverse revision,IDA3,COM,34,-81.46800104616896
Reverse revision,IDA3,COM,35,-92.63620606979008
Reverse revision,IDA3,COM,36,-81.56294439221473
Reverse revision,IDA3,COM,37,-82.82924827474923
Reverse revision,IDA3,COM,38,-72.46823065538872
Reverse revision,IDA3,COM,39,-67.18982609688315
Reverse revision,IDA3,COM,40,-59.84567598736555
Reverse revision,IDA3,COM,41,-55.002924922290724
Reverse revision,IDA3,COM,42,-51.018576080009325
Reverse revision,IDA3,COM,43,-47.05442054292154
Reverse revision,IDA3,COM,44,-45.98889622344692
Reverse revision,IDA3,COM,45,-42.39024051354093
Reverse revision,IDA3,COM,46,-43.4621574654474
Reverse revision,IDA3,COM,47,-40.22740513615441
Reverse revision,IDA3,COM,48,-42.52425540636403
Reverse revision,IDA3,RES,1,-143.32195290250732
Reverse revision,IDA3,RES,2,-143.10975037158497
Reverse revision,IDA3,RES,3,-143.57678798750695
Reverse revision,IDA3,RES,4,-143.05985036411047
Reverse revision,IDA3,RES,5,-130.9922613944883
Reverse revision,IDA3,RES,6,-129.95094537363866
Reverse revision,IDA3,RES,7,-113.42300159484967
Reverse revision,IDA3,RES,8,-111.62988158885251
Reverse revision,IDA3,RES,9,-100.06083519724602
Reverse revision,IDA3,RES,10,-97.25754709169198
Reverse revision,IDA3,RES,11,-91.09456842230718
Reverse revision,IDA3,RES,12,-87.10919337796722
Reverse revision,IDA3,RES,13,-82.6003408296309
Reverse revision,IDA3,RES,14,-77.66364769267537
Reverse revision,IDA3,RES,15,-64.85291112116482
Reverse revision,IDA3,RES,16,-60.223152273166725
Reverse revision,IDA3,RES,17,-47.891956568997195
Reverse revision,IDA3,RES,18,-44.30986452973298
Reverse revision,IDA3,RES,19,-29.117390085787438
Reverse revision,IDA3,RES,20,-27.12809302590589
Reverse revision,IDA3,RES,21,-25.37708407800737
Reverse revision,IDA3,RES,22,-24.061997674126506
Reverse revision,IDA3,RES,23,-23.977824332311535
Reverse revision,IDA3,RES,24,-23.36777232471154
Reverse revision,IDA3,RES,25,-25.084710135460227
Reverse revision,IDA3,RES,26,-25.343523245291543
Reverse revision,IDA3,RES,27,-25.543863353119573
Reverse revision,IDA3,RES,28,-26.871044034788383
Reverse revision,IDA3,RES,29,-31.954725740668987
Reverse revision,IDA3,RES,30,-34.819466186879104
Reverse revision,IDA3,RES,31,-50.89531856217495
Reverse revision,IDA3,RES,32,-56.49314888817934
Reverse revision,IDA3,RES,33,-83.3044749455915
Reverse revision,IDA3,RES,34,-92.18008144876393
Reverse revision,IDA3,RES,35,-129.30613417555978
Reverse revision,IDA3,RES,36,-140.37939585313518
Reverse revision,IDA3,RES,37,-174.68060880685516
Reverse revision,IDA3,RES,38,-185.0416264262157
Reverse revision,IDA3,RES,39,-204.1247772197515
Reverse revision,IDA3,RES,40,-211.4689273292691
Reverse revision,IDA3,RES,41,-219.98481681147038
Reverse revision,IDA3,RES,42,-223.96916565375173
Reverse revision,IDA3,RES,43,-219.44632717028645
Reverse revision,IDA3,RES,44,-220.51185148976103
Reverse revision,IDA3,RES,45,-202.62804955696564
Reverse revision,IDA3,RES,46,-201.5561326050591
Reverse revision,IDA3,RES,47,-177.03048203771962
Reverse revision,IDA3,RES,48,-174.73363176750996
Reverse revision,IDA3,PV_C,1,0.0
Reverse revision,IDA3,PV_C,2,0.0
Reverse revision,IDA3,PV_C,3,0.0
Reverse revision,IDA3,PV_C,4,0.0
Reverse revision,IDA3,PV_C,5,0.0
Reverse revision,IDA3,PV_C,6,0.0
Reverse revision,IDA3,PV_C,7,0.0
Reverse revision,IDA3,PV_C,8,0.0
Reverse revision,IDA3,PV_C,9,0.0
Reverse revision,IDA3,PV_C,10,0.0
Reverse revision,IDA3,PV_C,11,0.0
Reverse revision,IDA3,PV_C,12,0.0
Reverse revision,IDA3,PV_C,13,5.99e-05
Reverse revision,IDA3,PV_C,14,5.99e-05
Reverse revision,IDA3,PV_C,15,4.99997005
Reverse revision,IDA3,PV_C,16,4.99997005
Reverse revision,IDA3,PV_C,17,23.10313025
Reverse revision,IDA3,PV_C,18,23.10313025
Reverse revision,IDA3,PV_C,19,42.523179999999996
Reverse revision,IDA3,PV_C,20,42.523179999999996
Reverse revision,IDA3,PV_C,21,53.0529966
Reverse revision,IDA3,PV_C,22,53.0529966
Reverse revision,IDA3,PV_C,23,57.6843023
Reverse revision,IDA3,PV_C,24,57.6843023
Reverse revision,IDA3,PV_C,25,57.584244749999996
Reverse revision,IDA3,PV_C,26,57.584244749999996
Reverse revision,IDA3,PV_C,27,54.378301750000006
Reverse revision,IDA3,PV_C,28,54.378301750000006
Reverse revision,IDA3,PV_C,29,44.9461827
Reverse revision,IDA3,PV_C,30,44.9461827
Reverse revision,IDA3,PV_C,31,26.738982
Reverse revision,IDA3,PV_C,32,26.738982
Reverse revision,IDA3,PV_C,33,7.4060820000000005
Reverse revision,IDA3,PV_C,34,7.4060820000000005
Reverse revision,IDA3,PV_C,35,0.0
Reverse revision,IDA3,PV_C,36,0.0
Reverse revision,IDA3,PV_C,37,0.0
Reverse revision,IDA3,PV_C,38,0.0
Reverse revision,IDA3,PV_C,39,0.0
Reverse revision,IDA3,PV_C,40,0.0
Reverse revision,IDA3,PV_C,41,0.0
Reverse revision,IDA3,PV_C,42,0.0
Reverse revision,IDA3,PV_C,43,0.0
Reverse revision,IDA3,PV_C,44,0.0
Reverse revision,IDA3,PV_C,45,0.0
Reverse revision,IDA3,PV_C,46,0.0
Reverse revision,IDA3,PV_C,47,0.0
Reverse revision,IDA3,PV_C,48,0.0
Reverse revision,IDA3,PV_A,1,0.0
Reverse revision,IDA3,PV_A,2,0.0
Reverse revision,IDA3,PV_A,3,0.0
Reverse revision,IDA3,PV_A,4,0.0
Reverse revision,IDA3,PV_A,5,0.0
Reverse revision,IDA3,PV_A,6,0.0
Reverse revision,IDA3,PV_A,7,0.0
Reverse revision,IDA3,PV_A,8,0.0
Reverse revision,IDA3,PV_A,9,0.0
Reverse revision,IDA3,PV_A,10,0.0
Reverse revision,IDA3,PV_A,11,0.0
Reverse revision,IDA3,PV_A,12,0.0
Reverse revision,IDA3,PV_A,13,5.99e-05
Reverse revision,IDA3,PV_A,14,5.99e-05
Reverse revision,IDA3,PV_A,15,4.99997005
Reverse revision,IDA3,PV_A,16,4.99997005
Reverse revision,IDA3,PV_A,17,23.10313025
Reverse revision,IDA3,PV_A,18,23.10313025
Reverse revision,IDA3,PV_A,19,42.523179999999996
Reverse revision,IDA3,PV_A,20,42.523179999999996
Reverse revision,IDA3,PV_A,21,53.0529966
Reverse revision,IDA3,PV_A,22,53.0529966
Reverse revision,IDA3,PV_A,23,57.6843023
Reverse revision,IDA3,PV_A,24,57.6843023
Reverse revision,IDA3,PV_A,25,57.584244749999996
Reverse revision,IDA3,PV_A,26,57.584244749999996
Reverse revision,IDA3,PV_A,27,54.378301750000006
Reverse revision,IDA3,PV_A,28,54.378301750000006
Reverse revision,IDA3,PV_A,29,44.9461827
Reverse revision,IDA3,PV_A,30,44.9461827
Reverse revision,IDA3,PV_A,31,26.738982
Reverse revision,IDA3,PV_A,32,26.738982
Reverse revision,IDA3,PV_A,33,7.4060820000000005
Reverse revision,IDA3,PV_A,34,7.4060820000000005
Reverse revision,IDA3,PV_A,35,0.0
Reverse revision,IDA3,PV_A,36,0.0
Reverse revision,IDA3,PV_A,37,0.0
Reverse revision,IDA3,PV_A,38,0.0
Reverse revision,IDA3,PV_A,39,0.0
Reverse revision,IDA3,PV_A,40,0.0
Reverse revision,IDA3,PV_A,41,0.0
Reverse revision,IDA3,PV_A,42,0.0
Reverse revision,IDA3,PV_A,43,0.0
Reverse revision,IDA3,PV_A,44,0.0
Reverse revision,IDA3,PV_A,45,0.0
Reverse revision,IDA3,PV_A,46,0.0
Reverse revision,IDA3,PV_A,47,0.0
Reverse revision,IDA3,PV_A,48,0.0
Reverse revision,IDA3,W_C,1,0.0
Reverse revision,IDA3,W_C,2,0.0
Reverse revision,IDA3,W_C,3,0.0
Reverse revision,IDA3,W_C,4,0.0
Reverse revision,IDA3,W_C,5,0.0
Reverse revision,IDA3,W_C,6,0.0
Reverse revision,IDA3,W_C,7,0.0
Reverse revision,IDA3,W_C,8,0.0
Reverse revision,IDA3,W_C,9,0.0
Reverse revision,IDA3,W_C,10,0.0
Reverse revision,IDA3,W_C,11,0.0
Reverse revision,IDA3,W_C,12,0.0
Reverse revision,IDA3,W_C,13,0.0
Reverse revision,IDA3,W_C,14,0.0
Reverse revision,IDA3,W_C,15,0.0
Reverse revision,IDA3,W_C,16,0.0
Reverse revision,IDA3,W_C,17,0.0
Reverse revision,IDA3,W_C,18,0.0
Reverse revision,IDA3,W_C,19,0.0
Reverse revision,IDA3,W_C,20,0.0
Reverse revision,IDA3,W_C,21,0.0
Reverse revision,IDA3,W_C,22,0.0
Reverse revision,IDA3,W_C,23,0.0
Reverse revision,IDA3,W_C,24,0.0
Reverse revision,IDA3,W_C,25,0.0
Reverse revision,IDA3,W_C,26,0.0
Reverse revision,IDA3,W_C,27,0.0
Reverse revision,IDA3,W_C,28,0.0
Reverse revision,IDA3,W_C,29,0.0
Reverse revision,IDA3,W_C,30,0.0
Reverse revision,IDA3,W_C,31,0.09146755237499998
Reverse revision,IDA3,W_C,32,0.09146755237499998
Reverse revision,IDA3,W_C,33,0.982407816125
Reverse revision,IDA3,W_C,34,0.982407816125
Reverse revision,IDA3,W_C,35,1.2805457528749997
Reverse revision,IDA3,W_C,36,1.2805457528749997
Reverse revision,IDA3,W_C,37,0.7213200738750001
Reverse revision,IDA3,W_C,38,0.7213200738750001
Reverse revision,IDA3,W_C,39,0.47759959312499994
Reverse revision,IDA3,W_C,40,0.47759959312499994
Reverse revision,IDA3,W_C,41,0.36181786287499995
Reverse revision,IDA3,W_C,42,0.36181786287499995
Reverse revision,IDA3,W_C,43,0.38323743174999997
Reverse revision,IDA3,W_C,44,0.38323743174999997
Reverse revision,IDA3,W_C,45,0.37744839037500005
Reverse revision,IDA3,W_C,46,0.37744839037500005
Reverse revision,IDA3,W_C,47,0.2668768228750001
Reverse revision,IDA3,W_C,48,0.2668768228750001
Reverse revision,IDA3,W_A,1,0.0
Reverse revision,IDA3,W_A,2,0.0
Reverse revision,IDA3,W_A,3,0.0
Reverse revision,IDA3,W_A,4,0.0
Reverse revision,IDA3,W_A,5,0.0
Reverse revision,IDA3,W_A,6,0.0
Reverse revision,IDA3,W_A,7,0.0
Reverse revision,IDA3,W_A,8,0.0
Reverse revision,IDA3,W_A,9,0.0
Reverse revision,IDA3,W_A,10,0.0
Reverse revision,IDA3,W_A,11,0.0
Reverse revision,IDA3,W_A,12,0.0
Reverse revision,IDA3,W_A,13,0.0
Reverse revision,IDA3,W_A,14,0.0
Reverse revision,IDA3,W_A,15,0.0
Reverse revision,IDA3,W_A,16,0.0
Reverse revision,IDA3,W_A,17,0.0
Reverse revision,IDA3,W_A,18,0.0
Reverse revision,IDA3,W_A,19,0.0
Reverse revision,IDA3,W_A,20,0.0
Reverse revision,IDA3,W_A,21,0.0
Reverse revision,IDA3,W_A,22,0.0
Reverse revision,IDA3,W_A,23,0.0
Reverse revision,IDA3,W_A,24,0.0
Reverse revision,IDA3,W_A,25,0.0
Reverse revision,IDA3,W_A,26,0.0
Reverse revision,IDA3,W_A,27,0.0
Reverse revision,IDA3,W_A,28,0.0
Reverse revision,IDA3,W_A,29,0.0
Reverse revision,IDA3,W_A,30,0.0
Reverse revision,IDA3,W_A,31,0.09146755237499998
Reverse revision,IDA3,W_A,32,0.09146755237499998
Reverse revision,IDA3,W_A,33,0.982407816125
Reverse revision,IDA3,W_A,34,0.982407816125
Reverse revision,IDA3,W_A,35,1.2805457528749997
Reverse revision,IDA3,W_A,36,1.2805457528749997
Reverse revision,IDA3,W_A,37,0.7213200738750001
Reverse revision,IDA3,W_A,38,0.7213200738750001
Reverse revision,IDA3,W_A,39,0.47759959312499994
Reverse revision,IDA3,W_A,40,0.47759959312499994
Reverse revision,IDA3,W_A,41,0.36181786287499995
Reverse revision,IDA3,W_A,42,0.36181786287499995
Reverse revision,IDA3,W_A,43,0.38323743174999997
Reverse revision,IDA3,W_A,44,0.38323743174999997
Reverse revision,IDA3,W_A,45,0.37744839037500005
