scenario,stage,period,price,buy_volume_mwh,DKL_ICE_H,VAS_ST_H,VAS_CCGT_D,DKL_ST_H,VAS_GT_D,IND,COM,RESI,PV_C,PV_A,W_C,W_A
Reverse revision,IDA2,12,143.264,7.9312906,52.5,167.32063197527455,3.215349345963247,2.630740392151748,0.27768925806046224,-75.82559962015617,-62.47082178276099,-87.64798504853283,0.0,0.0,0.0,0.0
Reverse revision,IDA2,13,171.787,3.24353829,52.5,136.92031259985706,27.450892016603984,1.2932695380217132,0.1365117845689586,-71.25127468874888,-65.65880513322719,-81.39102531707395,5.9899999605492635e-05,5.989999868497546e-05,2.220446049250313e-16,0.0
Reverse revision,IDA2,14,171.787,3.2435385,52.5,136.9203126128155,27.450892059564612,1.293269577893896,0.136511788777689,-71.25127472465176,-70.52322233771073,-76.52660818668751,5.9899999605492635e-05,5.989999868497546e-05,2.220446049250313e-16,0.0
Reverse revision,IDA2,15,0.0,0.0,52.5,136.5,0.0,0.0,0.0,-67.30368625814168,-67.77336118909979,-64.0434004758998,5.060223710050245,5.060223720008918,-4.3458960874431796e-08,-4.34589610964764e-08
Reverse revision,IDA2,16,0.0,0.0,52.5,136.5,0.0,0.0,0.0,-67.30368632265385,-72.34533027083639,-59.47143152051268,5.060223705481067,5.060223715439741,-4.3458960874431796e-08,-4.34589610964764e-08
Reverse revision,IDA2,17,143.264,13.624601726384185,52.5,57.41674862020241,5.35238835527597,4.379226836134885,0.46225172159201555,-60.69652449932878,-62.09381114675662,-44.5338201971199,23.606771975,23.606771975,0.0,-1.1102230246251565e-16
Reverse revision,IDA2,18,143.264,13.62460075245296,52.5,57.41674933157893,5.352387942942552,4.379226498771179,0.4622516859814022,-60.69652450878517,-65.42473046437664,-41.20290089611224,23.606771975,23.606771975,0.0,-1.1102230246251565e-16
Reverse revision,IDA2,19,143.264,15.203582649566806,28.678455078455553,4.643931977795919,5.239307872385139,4.286706441042387,0.4524856798878075,-56.20747400539831,-47.06707374098553,-26.278029877966887,43.125845999999996,43.125845999999996,-2.608043558893769e-09,-2.6080434478714665e-09
Reverse revision,IDA2,20,143.264,15.203581570287325,28.67845503720051,4.643931648130177,5.23930750045456,4.286706136735549,0.4524856477665301,-56.20747397100225,-48.86238597711168,-24.482717596957325,43.125845999999996,43.125845999999996,-2.608043558893769e-09,-2.6080434478714665e-09
Reverse revision,IDA2,21,143.264,9.777703720282116,22.861069638996042,2.9601997489426455,3.339712537268626,2.7324920759470572,0.28842971912774495,-63.39968156944744,-52.56529278193307,-23.986375837479986,53.8847227,53.8847227,-7.107888166935084e-10,-7.107888166935084e-10
Reverse revision,IDA2,22,143.264,9.777703720282116,22.861069638996042,2.9601997489426455,3.339712537268626,2.7324920759470572,0.28842971912774495,-63.39968156944744,-53.80831016900882,-22.743358450404234,53.8847227,53.8847227,-7.107888166935084e-10,-7.107888166935084e-10
Reverse revision,IDA2,23,137.83,6.170046521058298,27.51780378091495,1.8822132743126263,2.1235226684552706,1.7374276378270395,0.18339513954840975,-69.17474253849632,-58.5965131609119,-23.38591901886457,58.85640659999999,58.85640659999999,-2.3927472503348923e-09,-2.3927472503348923e-09
Reverse revision,IDA2,24,137.83,6.170046609051657,27.517802795632033,1.8822133134638879,2.1235227126259244,1.7374276739666654,0.18339514336314802,-69.17474253300169,-59.19150570638102,-22.79092646688347,58.85640659999999,58.85640659999999,-2.3927472503348923e-09,-2.3927472503348923e-09
Reverse revision,IDA2,25,143.264,4.895851013642929,38.83369980015531,1.5207564892998133,1.7157252699792769,1.4037752208921355,0.14817627331639208,-71.78694831801536,-65.13615275929047,-24.78089898021525,59.040933425,59.040933425,-6.092201743079784e-11,-6.092198967522222e-11
Reverse revision,IDA2,26,143.264,4.895851013642929,38.83369880778295,1.5207564868773538,1.7157252672462455,1.4037752186560188,0.14817627308035755,-71.78694831801536,-64.88047424058921,-25.036577498916518,59.040933425,59.040933425,-6.092201743079784e-11,-6.092198967522222e-11
Reverse revision,IDA2,27,143.264,8.924264320825628,33.08840515693195,2.746192372490666,3.0982683176817756,2.534946805375998,0.26757771834524424,-68.42066886338935,-61.64559846279701,-24.817625402321944,56.574250925,56.574250925,-4.158666494502583e-09,-4.158666494502583e-09
Reverse revision,IDA2,28,143.264,8.92426426161263,33.08840515229586,2.746192326574546,3.0982682658789726,2.5349467629918863,0.2675777138713658,-68.4206688814072,-60.35615089030073,-26.107072997587395,56.574250925,56.574250925,-4.158666494502583e-09,-4.158666494502583e-09
Reverse revision,IDA2,29,143.264,12.948531583086012,51.232641491230474,4.10366615946552,4.629777205550844,3.787999531814326,0.3998443950248456,-65.21712617934263,-63.751865953598355,-30.518111500453323,47.66658770000001,47.66658770000001,-3.845853524531151e-09,-3.845853580042302e-09
Reverse revision,IDA2,30,143.264,12.94853097299228,51.23264246915706,4.103666004475356,4.629777030690145,3.7879993887464822,0.3998443799232398,-65.21712613432335,-61.01591789969477,-33.25405948928249,47.66658770000001,47.66658770000001,-3.845853524531151e-09,-3.845853580042302e-09
Reverse revision,IDA2,31,143.264,13.201495326196927,52.5,69.81380844029991,5.306837314790793,4.341957803010649,0.4583177680955685,-65.17050867287558,-76.334806079284,-48.59454822021036,28.839470749999997,28.839470749999997,-1.9134799300601912e-09,-1.91347987454904e-09
Reverse revision,IDA2,32,143.264,13.201496212594765,52.5,69.81380766653622,5.306837661414986,4.3419580866122605,0.4583177980312942,-65.17050866821246,-70.99003088877626,-53.93932340177906,28.839470749999997,28.839470749999997,-1.9134799300601912e-09,-1.91347987454904e-09
Reverse revision,IDA2,33,171.787,10.02672507061381,52.5,137.76510343376378,21.8452506920809,3.8926259500424245,0.4108882947267004,-67.02338202488036,-87.1350922612021,-80.34595149624425,8.10194735,8.10194735,0.9433314878564629,0.9433314878564629
Reverse revision,IDA2,34,171.787,10.02672600941592,52.5,137.7651035531459,21.84525110539756,3.8926263173720597,0.4108883335003841,-67.0233820073895,-78.57469917574551,-88.90634453799386,8.10194735,8.10194735,0.9433314878564629,0.9433314878564629
Reverse revision,IDA2,35,171.787,10.167487,52.5,137.99281912637542,83.2319090166316,4.593289619616743,0.48484723762621174,-67.14745278855337,-89.40524713723073,-124.79620412796591,0.0,0.0,1.2730199480499997,1.2730199480499997
Reverse revision,IDA2,36,171.787,10.1674876,52.5,137.99281926215926,83.23190641895062,4.593290037413173,0.48484728172694597,-67.1474527646871,-78.71819785603655,-135.48325333302637,0.0,0.0,1.2730199480499997,1.2730199480499997
Reverse revision,IDA2,37,171.787,8.630633,52.5,195.0,66.08581597521817,4.272793988727295,0.4510171432545478,-68.84931655425962,-80.65122097018602,-170.08731424625435,0.0,0.0,0.6391150607500001,0.6391150607500001
Reverse revision,IDA2,38,171.787,8.6306328,52.5,195.0,66.0858079485637,4.27279374148008,0.4510171171562306,-68.84931657580277,-70.56265036171688,-180.17588493318033,0.0,0.0,0.6391150607500001,0.6391150607500001
Reverse revision,IDA2,39,171.787,6.5296842999999996,52.5,195.0,84.33595514495723,3.430501647777388,0.362108507265391,-70.33268046899143,-65.91078003849447,-200.2389955934391,0.0,0.0,0.4269451034624999,0.4269451034624999
Reverse revision,IDA2,40,171.787,6.5296840000000005,52.5,195.0,84.33595601070706,3.430501497852909,0.36210849144002927,-70.33268046899143,-58.70643541435271,-207.44334021758087,0.0,0.0,0.4269451034624999,0.4269451034624999
Reverse revision,IDA2,41,171.787,4.39723027,52.5,195.0,92.38612536445643,2.378685650240395,0.2510834853031528,-71.67220908441506,-54.3070802210096,-217.20177810295027,0.0,0.0,0.33258298118749996,0.33258298118749996
Reverse revision,IDA2,42,171.787,4.39723024,52.5,195.0,92.3861263170578,2.37868560266127,0.2510834802809119,-71.67220909903435,-50.37313758165322,-221.13572079768744,0.0,0.0,0.33258298118749996,0.33258298118749996
Reverse revision,IDA2,43,171.787,3.04100475,52.5,195.0,86.76587904992483,1.5505881558468817,0.16367319422828197,-72.46311922826544,-46.633086949394766,-217.4813659924398,0.0,0.0,0.29871677605,0.29871677605
Reverse revision,IDA2,44,171.787,3.04100476,52.5,195.0,86.76587507049236,1.550588137243088,0.1636731922645482,-72.46311923041837,-45.57710352425169,-218.5373494254299,0.0,0.0,0.29871677605,0.29871677605
Reverse revision,IDA2,45,171.787,2.12435256,52.5,195.0,67.25506220107243,0.9645712457133921,0.10181585371419137,-72.9574379861453,-42.10747276185905,-201.27640169399567,0.0,0.0,0.2599299507500001,0.2599299507500001
Reverse revision,IDA2,46,171.787,2.12435272,52.5,195.0,67.25506423858013,0.9645713022390842,0.1018158596807922,-72.95743799998303,-43.172239407570046,-200.21163509444688,0.0,0.0,0.2599299507500001,0.2599299507500001
Reverse revision,IDA2,47,171.787,1.1332880699999999,52.5,195.0,41.78299377346818,0.44275163791823496,0.04673489511359146,-73.564731582051,-40.07080034702823,-176.34130456742076,0.0,0.0,0.10217734,0.10217734
Reverse revision,IDA2,48,171.787,1.13328806,52.5,195.0,41.78299077262586,0.4427516296349,0.04673489423923944,-73.564731582051,-42.3587090076311,-174.05339590681788,0.0,0.0,0.10217734,0.10217734
Reverse revision,IDA3,1,156.19,2.9866959,52.5,195.0,32.20006542713711,1.5450224847101506,-4.9472618224299936e-09,-76.04231932502964,-61.88081494642269,-143.32195287544764,0.0,0.0,0.0,0.0
Reverse revision,IDA3,2,156.19,2.9866959,52.5,195.0,32.200067407723296,1.5450246113156139,-2.138907273518953e-09,-76.04231933584474,-62.09301748613617,-143.10975036491908,0.0,0.0,0.0,0.0
Reverse revision,IDA3,3,156.19,8.271173,52.5,195.0,36.44851407464215,1.4132585684920276,-3.665917480688563e-08,-79.00728015152295,-62.777701598967454,-143.57678802598457,0.0,0.0,0.0,0.0
Reverse revision,IDA3,4,156.19,8.2711729,52.5,195.0,36.44851357120397,1.4132583193406312,1.593039988811995e-08,-79.00728012383624,-63.29463920032198,-143.05985035231677,0.0,0.0,0.0,0.0
Reverse revision,IDA3,5,156.19,8.482108,52.5,195.0,20.69882931255108,1.2068969732703856,-2.7821459580579244e-08,-79.42880358355404,-58.98465633120556,-130.9922614032404,0.0,0.0,0.0,0.0
Reverse revision,IDA3,6,156.19,8.4821081,52.5,195.0,20.698826691064475,1.2068943218512285,4.5084296740327545e-08,-79.42880358355404,-60.025972352124796,-129.9509453823212,0.0,0.0,0.0,0.0
Reverse revision,IDA3,7,143.264,21.81358527,52.5,178.52332687641754,7.892022028838037,6.457109287231119,0.6815837597632849,-78.33339200478761,-54.297651074623936,-113.42300157283846,0.0,0.0,0.0,0.0
Reverse revision,IDA3,8,143.264,21.81358971,52.5,178.52332752703373,7.892024678338516,6.457111328711975,0.6815839781657862,-78.33339203662345,-56.09077110306923,-111.6298816125573,0.0,0.0,0.0,0.0
Reverse revision,IDA3,9,143.264,13.42755064,52.5,169.04834942682197,4.744612126231776,3.8819553026728935,0.40976195102336505,-76.96384071913943,-53.56000166479318,-100.06083518281737,0.0,0.0,0.0,0.0
Reverse revision,IDA3,10,143.264,13.42755064,52.5,169.04834942682197,4.744612126231776,3.8819553026728935,0.40976195102336505,-76.96384071913944,-56.36328976994297,-97.25754707766757,0.0,0.0,0.0,0.0
Reverse revision,IDA3,11,143.264,6.12377896,52.5,167.6181145573519,2.3298819122576995,1.9062669734699824,0.20121706837042844,-75.35948278443297,-58.10142469412164,-91.09456842289538,0.0,0.0,0.0,0.0
Reverse revision,IDA3,12,143.264,6.12377896,52.5,167.61811455106906,2.3298818630505944,1.9062669332096238,0.2012170641207239,-75.35948278443297,-62.08679973848735,-87.10919337852968,0.0,0.0,0.0,0.0
Reverse revision,IDA3,13,171.787,3.38005008,52.5,137.3583150207596,28.902982742545845,2.6409692946448784,0.14225720110140386,-72.30993281248844,-66.63436981965519,-82.6003408069064,5.9899999605492635e-05,5.989999868497546e-05,2.220446049250313e-16,0.0
Reverse revision,IDA3,14,171.787,3.3800499899999994,52.5,137.3583150207596,28.902982742545845,2.640969294644879,0.14225719110140383,-72.30993281575233,-71.5710629584831,-77.66364767481457,5.9899999605492635e-05,5.989999868497546e-05,2.220446049250313e-16,0.0
Reverse revision,IDA3,15,171.787,2.637396210059163,52.5,136.82311555907532,1.2151354358387767,0.9942017202317264,0.1049435149133489,-68.15440702179647,-68.63001865916965,-64.85291112217514,4.99997005,4.99997005,-4.3458960874431796e-08,-4.34589610964764e-08
Reverse revision,IDA3,16,171.787,2.637396010920808,52.5,136.82311553345312,1.2151353394818383,0.9942016413942313,0.1049435065916133,-68.15440702208771,-73.25977750755293,-60.22315227436228,4.99997005,4.99997005,-4.3458960874431796e-08,-4.34589610964764e-08
Reverse revision,IDA3,17,143.264,23.818467570000003,52.5,63.4143435366059,9.357021333298011,7.655744799971099,0.8081063933302826,-65.2734327089434,-66.7760837537655,-47.891956580496405,23.10313025,23.10313025,0.0,-1.1102230246251565e-16
Reverse revision,IDA3,18,143.264,23.81846664,52.5,63.41434396435582,9.357021044825807,7.655744454857479,0.808106355234956,-65.27343268212496,-70.35817576498226,-44.30986452216682,23.10313025,23.10313025,0.0,-1.1102230246251565e-16
Reverse revision,IDA3,19,143.264,25.182082079999997,29.641030417725535,12.335794842360013,8.677999101636935,7.100181146793857,0.7494635610504626,-62.280732392415736,-52.15270524120833,-29.117390090726655,42.523179999999996,42.523179999999996,-2.608043558893769e-09,-2.6080434478714665e-09
Reverse revision,IDA3,20,143.264,25.182081349999997,29.64103033824588,12.335794207244433,8.677998785096282,7.100180860533324,0.7494635291674063,-62.28073235801968,-54.14200227152607,-27.128093015525508,42.523179999999996,42.523179999999996,-2.608043558893769e-09,-2.6080434478714665e-09
Reverse revision,IDA3,21,143.264,16.138338319999995,23.615144108662758,7.846081552550119,5.512276943902698,4.510044717738571,0.47606027742796037,-67.07553735504787,-55.61298057485353,-25.377084058959085,53.0529966,53.0529966,-7.107888166935084e-10,-7.107888166935084e-10
Reverse revision,IDA3,22,143.264,16.138338419999993,23.615144108662758,7.846081552550119,5.512276943902698,4.510044717738571,0.47606027742796037,-67.0755374003491,-56.92806701619515,-24.061997672316238,53.0529966,53.0529966,-7.107888166935084e-10,-7.107888166935084e-10
Reverse revision,IDA3,23,137.83,10.214391849999988,27.920893063418745,4.9981807179799835,3.5154504177210066,2.876277678135369,0.3036070838031779,-70.92557802476453,-60.07961018229383,-23.97782432121443,57.6843023,57.6843023,-2.3927472503348923e-09,-2.3927472503348923e-09
Reverse revision,IDA3,24,137.83,10.214391999999988,27.920892097430848,4.998180782762306,3.515450490808755,2.876277637934436,0.3036070901153015,-70.92557804215163,-60.68966220448928,-23.36777231962528,57.6843023,57.6843023,-2.3927472503348923e-09,-2.3927472503348923e-09
